Date,returns,vol,regime,price
2025-08-13,0.0032300788824048965,0.1028265694118484,Calm,6466.580078125
2025-08-14,0.00030309080129242716,0.10278190859577528,Calm,6468.5400390625
2025-08-15,-0.0028971350972291088,0.10290173229558128,Calm,6449.7998046875
2025-08-18,-0.00010076318078544588,0.10290331157573739,Calm,6449.14990234375
2025-08-19,-0.005858103118756786,0.10572233470917437,Calm,6411.3701171875
2025-08-20,-0.0024316693228262354,0.10631964564420489,Calm,6395.77978515625
2025-08-21,-0.004004181529308926,0.10417258132727807,Calm,6370.169921875
2025-08-22,0.015186444876893468,0.11656548093779542,Calm,6466.91015625
2025-08-25,-0.004266385548063467,0.11722676430525816,Calm,6439.31982421875
2025-08-26,0.004133995191134998,0.11793025980920542,Calm,6465.93994140625
2025-08-27,0.0023909843081744153,0.11735589299228773,Calm,6481.39990234375
2025-08-28,0.0031567194195349924,0.11735744235199563,Calm,6501.85986328125
2025-08-29,-0.00639818429357164,0.11909687980647077,Calm,6460.259765625
2025-09-02,-0.006922279936861564,0.10632156639568754,Calm,6415.5400390625
2025-09-03,0.0051000736279842585,0.0957585231964866,Calm,6448.259765625
2025-09-04,0.008346486409699372,0.09667564295680368,Calm,6502.080078125
2025-09-05,-0.003165152978388819,0.09560935146970795,Calm,6481.5
2025-09-08,0.0021059789159529885,0.09543865177954372,Calm,6495.14990234375
2025-09-09,0.0026881536531127015,0.09256335115754574,Calm,6512.60986328125
2025-09-10,0.002983469943562689,0.09195128125420246,Calm,6532.0400390625
2025-09-11,0.008485890387959882,0.08843720875896104,Calm,6587.47021484375
2025-09-12,-0.00048276131466740146,0.08821940904317413,Calm,6584.2900390625
2025-09-15,0.004706619226962694,0.08917398814181804,Calm,6615.27978515625
2025-09-16,-0.0012879303382402618,0.08844005320231184,Calm,6606.759765625
