Date,returns,vol,regime,price,mom_5,mom_21,drawdown
2024-09-25,-0.0018612489301417,0.1398467361674299,Normal,5722.259765625,0.0036990057488754994,0.0009229307356478497,-0.0018612489301417141
2024-09-26,0.0040386757171231,0.1402503188223225,Normal,5745.3701171875,0.001111370258947459,0.001039286908532521,0.0
2024-09-27,-0.0012532169669905,0.1382132218268947,Normal,5738.169921875,0.0012489323445741191,0.0012641800628651685,-0.0012532169669905743
2024-09-30,0.0042365525811767,0.1384985009154772,Normal,5762.47998046875,0.001534388249102919,0.0014677958556859989,0.0
2024-10-01,-0.0093241070946643,0.1395911986981779,Normal,5708.75,-0.0008326689386993411,0.0005431692428722511,-0.009324107094664358
2024-10-02,0.0001383909021239,0.1152638529539108,Calm,5709.5400390625,-0.00043274097224622107,0.0015569533047691795,-0.009187006564132755
2024-10-03,-0.001681413492255,0.1152914134364103,Calm,5699.93994140625,-0.001576758814121841,0.001553197594705146,-0.010852972899597418
2024-10-04,0.0089702493952743,0.1167722084270128,Calm,5751.06982421875,0.00046793445833111897,0.0021240674523650993,-0.0019800773779125283
2024-10-07,-0.0095860221658826,0.1029258488329771,Calm,5695.93994140625,-0.002296580491080741,0.002489506866336622,-0.011547118478160385
2024-10-08,0.0096893474955819,0.1010123626982123,Calm,5751.1298828125,0.001506110426968499,0.0023994724479127036,-0.0019696550260859605
2024-10-09,0.0071134119874882,0.102103594247155,Calm,5792.0400390625,0.002901114644041359,0.002525221940038827,0.0
2024-10-10,-0.0020701228399899,0.0987880531509273,Calm,5780.0498046875,0.0028233727744943786,0.0019187862862823318,-0.002070122839990025
2024-10-11,0.0060518475879536,0.0978837886345387,Calm,5815.02978515625,0.0022396924130302386,0.0018500503448068272,0.0
2024-10-14,0.0077076668832223,0.0992517589938651,Calm,5859.85009765625,0.005698430222851219,0.0019595720342286274,0.0
2024-10-15,-0.0076094663324381,0.1046482627518458,Calm,5815.259765625,0.002238667457247219,0.0015373769819381797,-0.007609466332438211
2024-10-16,0.0046791459565738,0.1050881704330281,Calm,5842.47021484375,0.001751814251064339,0.0017475958331512797,-0.0029659261794856132
2024-10-17,-0.0001711604789117,0.1039889839616824,Calm,5841.47021484375,0.0021316067232799787,0.0018773718037982464,-0.003136579009052016
2024-10-18,0.0039715527389487,0.0888524389759279,Calm,5864.669921875,0.0017155477534789986,0.0012580717834261225,0.0
2024-10-21,-0.0018227694906369,0.0887997190213693,Calm,5853.97998046875,-0.0001905395212928413,0.001263703112211213,-0.001822769490636961
2024-10-22,-0.0004748538883844,0.088808246287197,Calm,5851.2001953125,0.0012363829675178988,0.00110731611473897,-0.0022967578298411003
2024-10-23,-0.0091913234280693,0.0954792328776092,Calm,5797.419921875,-0.0015377109094107213,0.0005500541017667654,-0.011466971013860475
2024-10-24,0.0021457720113238,0.0952127750925521,Calm,5809.85986328125,-0.0010743244113636213,0.000740864622788932,-0.009345804507992944
2024-10-25,-0.0002994471699301,0.0945028320021584,Calm,5808.1201171875,-0.0019285243931393813,0.0005342873424530653,-0.009642453103212397
2024-10-28,0.0026514435020339,0.0945402341974203,Calm,5823.52001953125,-0.0010336817946052213,0.000720223555263751,-0.007016576020802535
2024-10-29,0.0016141272481633,0.0937443557642133,Calm,5832.919921875,-0.0006158855672956812,0.0005953461584535891,-0.005413774419183198
2024-10-30,-0.0033002338893437,0.0878502128401974,Calm,5813.669921875,0.0005623323404494388,0.0008821972634688559,-0.008696141586719467
2024-10-31,-0.0186147008716995,0.1108571502732006,Calm,5705.4501953125,-0.003589762236155221,-1.0807106713210768e-05,-0.027148966384044286
2024-11-01,0.0040925095436261,0.1115629329370351,Calm,5728.7998046875,-0.002711370893443981,0.00026414160928112736,-0.02316756424444444
2024-11-04,-0.0028120834782999,0.107364781328188,Calm,5712.68994140625,-0.003804076289510741,-0.00029692186088907266,-0.025914498598100185
2024-11-05,0.0122656445452913,0.1101906791146942,Calm,5782.759765625,-0.0016737728300851406,0.000743633696785875,-0.013966712081182638
2024-11-06,0.0252959277864259,0.1363194496793461,Normal,5929.0400390625,0.004045459505068779,0.0014868041868260655,0.0
2024-11-07,0.0074312297274883,0.1364890764852701,Normal,5973.10009765625,0.009254645624906337,0.0015019383649213084,0.0
2024-11-08,0.0037568333092317,0.1360595092836102,Normal,5995.5400390625,0.00918751037802746,0.001779412467265194,0.0
2024-11-11,0.0009690634297987,0.1351849347829238,Normal,6001.35009765625,0.00994373975964718,0.0015373751264006752,0.0
2024-11-12,-0.0028926596513724,0.1340712890836657,Normal,5983.990234375,0.006912078920314438,0.001032597672372356,-0.0028926596513723923
2024-11-13,0.0002322277248243,0.1304041882444479,Normal,5985.3798828125,0.0018993389079941185,0.001406011675099137,-0.0026611036823175776
2024-11-14,-0.006049734794859,0.1322936461045009,Normal,5949.169921875,-0.0007968539964753414,0.000895112591697575,-0.008694739505636956
2024-11-15,-0.0132034898513612,0.141031513701326,Normal,5870.6201171875,-0.0041889186285939215,0.0002745254787237893,-0.02178342845217527
2024-11-18,0.003917814394541,0.1410138857456014,Normal,5893.6201171875,-0.0035991684356454614,0.0002719665099424702,-0.017950957487186517
2024-11-19,0.00396358482847,0.1413550580425019,Normal,5916.97998046875,-0.002227919539676981,0.0005475071918047036,-0.014058522801469233
2024-11-20,2.195086225209586e-05,0.1413202561026417,Normal,5917.10986328125,-0.0022699749121914228,0.0005711645608826319,-0.014036880535914566
2024-11-21,0.0053404615405816,0.1375879914702313,Normal,5948.7099609375,8.064354896697607e-06,0.0012631543212945793,-0.008771382415984684
2024-11-22,0.0034679590949915,0.1377709751032645,Normal,5969.33984375,0.003342354144167238,0.0013261156109930412,-0.005333842116418303
